title,author,avg_rating,rating_count,num_pages,genres,pub_year,url,log_rating_count,log_num_pages,log_pub_age,genres_txt
Leaves of Grass,Walt Whitman,4.12,113520,624.0,"Poetry, Classics, Fiction",1855.0,https://www.goodreads.com/book/show/27494.Leaves_of_Grass,11.639743120815561,6.437751649736401,5.14166355650266,Poetry  Classics  Fiction
Hannibal,Thomas Harris,3.82,113209,564.0,"Horror, Fiction, Thriller",1999.0,https://www.goodreads.com/book/show/32418.Hannibal,11.636999780072156,6.336825731146441,3.295836866004329,Horror  Fiction  Thriller
Disgrace,J.M. Coetzee,3.86,112867,220.0,"Fiction, Africa, South Africa",1999.0,https://www.goodreads.com/book/show/6192.Disgrace,11.63397427329237,5.3981627015177525,3.295836866004329,Fiction  Africa  South Africa
Soulless,Gail Carriger,3.9,112852,357.0,"Fantasy, Steampunk, Romance",2009.0,https://www.goodreads.com/book/show/6381205-soulless,11.633841365853344,5.8805329864007,2.833213344056216,Fantasy  Steampunk  Romance
The Epic of Gilgamesh,Anonymous,3.75,112703,72.0,"Classics, Poetry, Fiction",1201.0,https://www.goodreads.com/book/show/19351.The_Epic_of_Gilgamesh,11.632520191855878,4.290459441148391,6.715383386334681,Classics  Poetry  Fiction
The Scorpio Races,Maggie Stiefvater,4.1,112312,409.0,"Fantasy, Young Adult, Romance",2011.0,https://www.goodreads.com/book/show/10626594-the-scorpio-races,11.629044895380224,6.016157159698354,2.70805020110221,Fantasy  Young Adult  Romance
Bloodfever,Karen Marie Moning,4.25,112255,303.0,"Fantasy, Urban Fantasy, Paranormal",2007.0,https://www.goodreads.com/book/show/344262.Bloodfever,11.6285372562918,5.717027701406222,2.9444389791664403,Fantasy  Urban Fantasy  Paranormal
The Maltese Falcon,Dashiell Hammett,3.87,112155,213.0,"Mystery, Fiction, Classics",1930.0,https://www.goodreads.com/book/show/29999.The_Maltese_Falcon,11.627646038294376,5.365976015021851,4.564348191467836,Mystery  Fiction  Classics
This Present Darkness,Frank E. Peretti,4.24,112055,376.0,"Christian Fiction, Fiction, Christian",1986.0,https://www.goodreads.com/book/show/17309.This_Present_Darkness,11.626754025318883,5.932245187448011,3.6888794541139363,Christian Fiction  Fiction  Christian
The Echo of Old Books,Barbara Davis,4.27,112015,431.0,"Historical Fiction, Fiction, Romance",2023.0,https://www.goodreads.com/book/show/62060274-the-echo-of-old-books,11.626396997216979,6.068425588244111,1.0986122886681098,Historical Fiction  Fiction  Romance
"Animal, Vegetable, Miracle: A Year of Food Life",Barbara Kingsolver,4.05,111895,383.0,"Nonfiction, Food, Memoir",2007.0,https://www.goodreads.com/book/show/40725379-animal-vegetable-miracle,11.62532514745914,5.950642552587727,2.9444389791664403,Nonfiction  Food  Memoir
Galatea,Madeline Miller,3.93,111870,27.0,"Mythology, Fantasy, Short Stories",2013.0,https://www.goodreads.com/book/show/18162954-galatea,11.625101700748017,3.332204510175204,2.5649493574615367,Mythology  Fantasy  Short Stories
Bleak House,Charles Dickens,4.02,111839,1017.0,"Classics, Fiction, Literature",1853.0,https://www.goodreads.com/book/show/31242.Bleak_House,11.624824557467637,6.925595197110468,5.153291594497779,Classics  Fiction  Literature
Shadowfever,Karen Marie Moning,4.39,111579,608.0,"Fantasy, Urban Fantasy, Paranormal",2011.0,https://www.goodreads.com/book/show/7304203-shadowfever,11.622497101399519,6.411818267709897,2.70805020110221,Fantasy  Urban Fantasy  Paranormal
Look Closer,David Ellis,4.18,110884,448.0,"Thriller, Mystery Thriller, Mystery",2022.0,https://www.goodreads.com/book/show/59316367-look-closer,11.616248907202129,6.1070228877422545,1.3862943611198906,Thriller  Mystery Thriller  Mystery
I Capture the Castle,Dodie Smith,3.99,110772,408.0,"Classics, Fiction, Young Adult",1948.0,https://www.goodreads.com/book/show/31122.I_Capture_the_Castle,11.615238341289492,6.013715156042802,4.356708826689592,Classics  Fiction  Young Adult
God Is Not Great: How Religion Poisons Everything,Christopher Hitchens,3.96,110214,307.0,"Nonfiction, Religion, Philosophy",2007.0,https://www.goodreads.com/book/show/43369.God_Is_Not_Great,11.610188282590439,5.730099782973574,2.9444389791664403,Nonfiction  Religion  Philosophy
Shakespeare's Sonnets,William Shakespeare,4.25,109684,488.0,"Poetry, Classics, Fiction",1609.0,https://www.goodreads.com/book/show/42038.Shakespeare_s_Sonnets,11.605367900359788,6.192362489474872,6.0330862217988015,Poetry  Classics  Fiction
Pawn of Prophecy,David Eddings,4.16,109463,304.0,"Fantasy, Fiction, Epic Fantasy",1982.0,https://www.goodreads.com/book/show/44659.Pawn_of_Prophecy,11.603351007059645,5.720311776607412,3.784189633918261,Fantasy  Fiction  Epic Fantasy
The Girl Who Drank the Moon,Kelly Barnhill,4.12,109070,388.0,"Fiction, Young Adult, Childrens",2016.0,https://www.goodreads.com/book/show/28110852-the-girl-who-drank-the-moon,11.599754325304707,5.963579343618446,2.302585092994046,Fiction  Young Adult  Childrens
Smaragdgrün,Kerstin Gier,4.21,108950,487.0,"Fantasy, Young Adult, Romance",2010.0,https://www.goodreads.com/book/show/7544603-smaragdgr-n,11.5986535188529,6.1903154058531475,2.772588722239781,Fantasy  Young Adult  Romance
Haunted,Chuck Palahniuk,3.59,108948,419.0,"Horror, Fiction, Short Stories",2005.0,https://www.goodreads.com/book/show/22288.Haunted,11.598635161808385,6.040254711277414,3.044522437723423,Horror  Fiction  Short Stories
The Sky Is Everywhere,Jandy Nelson,3.95,108910,288.0,"Young Adult, Romance, Contemporary",2010.0,https://www.goodreads.com/book/show/6604794-the-sky-is-everywhere,11.598286313920886,5.666426688112432,2.772588722239781,Young Adult  Romance  Contemporary
Reaper Man,Terry Pratchett,4.28,108622,289.0,"Fantasy, Fiction, Humor",1991.0,https://www.goodreads.com/book/show/34517.Reaper_Man,11.595638450430412,5.66988092298052,3.5553480614894135,Fantasy  Fiction  Humor
The Iron Queen,Julie Kagawa,4.19,108522,384.0,"Fantasy, Young Adult, Romance",2011.0,https://www.goodreads.com/book/show/8685612-the-iron-queen,11.594717411064554,5.953243334287785,2.70805020110221,Fantasy  Young Adult  Romance
Warm Bodies,Isaac Marion,3.91,108353,256.0,"Zombies, Romance, Young Adult",2010.0,https://www.goodreads.com/book/show/15842439-warm-bodies,11.593158923680399,5.54907608489522,2.772588722239781,Zombies  Romance  Young Adult
The Red Badge of Courage,Stephen Crane,3.29,108013,149.0,"Classics, Fiction, Historical Fiction",1895.0,https://www.goodreads.com/book/show/35220.The_Red_Badge_of_Courage,11.590016127334792,5.0106352940962555,4.875197323201151,Classics  Fiction  Historical Fiction
The Complete Fairy Tales,Hans Christian Andersen,4.29,108002,803.0,"Classics, Fantasy, Fiction",1850.0,https://www.goodreads.com/book/show/46306.The_Complete_Fairy_Tales,11.58991428349834,6.6895992691789665,5.170483995038151,Classics  Fantasy  Fiction
Bird by Bird,Anne Lamott,4.24,107351,238.0,"Writing, Nonfiction, Memoir",1994.0,https://www.goodreads.com/book/show/12543.Bird_by_Bird,11.583868433780793,5.476463551931511,3.4657359027997265,Writing  Nonfiction  Memoir
One Foot in the Grave,Jeaniene Frost,4.28,107307,357.0,"Vampires, Paranormal, Urban Fantasy",2008.0,https://www.goodreads.com/book/show/2168860.One_Foot_in_the_Grave,11.583458483155468,5.8805329864007,2.8903717578961645,Vampires  Paranormal  Urban Fantasy
A Scanner Darkly,Philip K. Dick,4.03,107260,324.0,"Science Fiction, Fiction, Dystopia",1977.0,https://www.goodreads.com/book/show/14817.A_Scanner_Darkly,11.58302039563349,5.783825182329737,3.8918202981106265,Science Fiction  Fiction  Dystopia
Cry Wolf,Patricia Briggs,4.12,107252,320.0,"Urban Fantasy, Fantasy, Paranormal",2008.0,https://www.goodreads.com/book/show/2355575.Cry_Wolf,11.582945808427025,5.771441123130016,2.8903717578961645,Urban Fantasy  Fantasy  Paranormal
The Accidental Tourist,Anne Tyler,3.9,107111,352.0,"Fiction, Contemporary, Romance",1985.0,https://www.goodreads.com/book/show/60792.The_Accidental_Tourist,11.581630294977215,5.8664680569332965,3.713572066704308,Fiction  Contemporary  Romance
Beyond Good and Evil,Friedrich Nietzsche,4.03,107034,240.0,"Philosophy, Nonfiction, Classics",1886.0,https://www.goodreads.com/book/show/12321.Beyond_Good_and_Evil,11.580911162761323,5.484796933490655,4.941642422609304,Philosophy  Nonfiction  Classics
World After,Susan Ee,4.14,106754,320.0,"Fantasy, Young Adult, Angels",2013.0,https://www.goodreads.com/book/show/17849112-world-after,11.578291768401481,5.771441123130016,2.5649493574615367,Fantasy  Young Adult  Angels
If on a Winter’s Night a Traveler,Italo Calvino,4.02,106559,260.0,"Fiction, Classics, Italian Literature",1979.0,https://www.goodreads.com/book/show/374233.If_on_a_Winter_s_Night_a_Traveler,11.576463485774216,5.564520407322694,3.8501476017100584,Fiction  Classics  Italian Literature
Orlando,Virginia Woolf,3.87,106489,336.0,"Classics, Fiction, Queer",1928.0,https://www.goodreads.com/book/show/18839.Orlando,11.575806363009429,5.820082930352362,4.584967478670572,Classics  Fiction  Queer
Faefever,Karen Marie Moning,4.28,106342,327.0,"Fantasy, Urban Fantasy, Paranormal",2008.0,https://www.goodreads.com/book/show/2702704-faefever,11.5744249980578,5.793013608384144,2.8903717578961645,Fantasy  Urban Fantasy  Paranormal
A Connecticut Yankee in King Arthur's Court,Mark Twain,3.77,106233,480.0,"Classics, Fiction, Fantasy",1889.0,https://www.goodreads.com/book/show/162898.A_Connecticut_Yankee_in_King_Arthur_s_Court,11.573399487211823,6.175867270105761,4.919980925828125,Classics  Fiction  Fantasy
The Complete Anne of Green Gables,L.M. Montgomery,4.45,105997,2088.0,"Classics, Fiction, Young Adult",1921.0,https://www.goodreads.com/book/show/3579.The_Complete_Anne_of_Green_Gables,11.571175504991674,7.644440761556566,4.653960350157523,Classics  Fiction  Young Adult
We,Yevgeny Zamyatin,3.88,105781,256.0,"Fiction, Science Fiction, Classics",1924.0,https://www.goodreads.com/book/show/76171.We,11.569135651607048,5.54907608489522,4.624972813284271,Fiction  Science Fiction  Classics
The Indigo Spell,Richelle Mead,4.36,105691,401.0,"Young Adult, Fantasy, Vampires",2013.0,https://www.goodreads.com/book/show/8709526-the-indigo-spell,11.568284483090506,5.996452088619021,2.5649493574615367,Young Adult  Fantasy  Vampires
Last Night at the Telegraph Club,Malinda Lo,4.21,105562,409.0,"Historical Fiction, LGBT, Romance",2021.0,https://www.goodreads.com/book/show/35224992-last-night-at-the-telegraph-club,11.56706321006943,6.016157159698354,1.6094379124341003,Historical Fiction  LGBT  Romance
Garden Spells,Sarah Addison Allen,4.07,105228,304.0,"Fiction, Magical Realism, Fantasy",2007.0,https://www.goodreads.com/book/show/1158967.Garden_Spells,11.563894206696261,5.720311776607412,2.9444389791664403,Fiction  Magical Realism  Fantasy
Dreamfever,Karen Marie Moning,4.38,104932,386.0,"Fantasy, Urban Fantasy, Paranormal",2009.0,https://www.goodreads.com/book/show/6050298-dreamfever,11.561077330232154,5.958424693029782,2.833213344056216,Fantasy  Urban Fantasy  Paranormal
The False Prince,Jennifer A. Nielsen,4.24,104753,342.0,"Fantasy, Young Adult, Middle Grade",2012.0,https://www.goodreads.com/book/show/12432220-the-false-prince,11.559370023212828,5.8377304471659395,2.6390573296152584,Fantasy  Young Adult  Middle Grade
Bitten,Kelley Armstrong,4.02,104718,436.0,"Urban Fantasy, Fantasy, Paranormal",2001.0,https://www.goodreads.com/book/show/11918.Bitten,11.559035851263932,6.07993319509559,3.2188758248682006,Urban Fantasy  Fantasy  Paranormal
Cold Sassy Tree,Olive Ann Burns,4.02,104590,405.0,"Fiction, Historical Fiction, Book Club",1984.0,https://www.goodreads.com/book/show/40389231-cold-sassy-tree,11.557812784846119,6.0063531596017325,3.7376696182833684,Fiction  Historical Fiction  Book Club
The Illustrated Man,Ray Bradbury,4.13,104321,186.0,"Science Fiction, Short Stories, Fiction",1951.0,https://www.goodreads.com/book/show/24830.The_Illustrated_Man,11.555237548755844,5.231108616854587,4.31748811353631,Science Fiction  Short Stories  Fiction
The Complete Poems of Emily Dickinson,Emily Dickinson,4.28,104173,716.0,"Poetry, Classics, Fiction",1890.0,https://www.goodreads.com/book/show/112204.The_Complete_Poems_of_Emily_Dickinson,11.55381785701252,6.57507584059962,4.912654885736052,Poetry  Classics  Fiction
The Silence of the Girls,Pat Barker,3.9,103974,325.0,"Historical Fiction, Mythology, Fiction",2018.0,https://www.goodreads.com/book/show/37969723-the-silence-of-the-girls,11.551905764611112,5.786897381366708,2.0794415416798357,Historical Fiction  Mythology  Fiction
The Wasp Factory,Iain Banks,3.76,103779,184.0,"Fiction, Horror, Thriller",1984.0,https://www.goodreads.com/book/show/567678.The_Wasp_Factory,11.55002855292173,5.220355825078324,3.7376696182833684,Fiction  Horror  Thriller
The Story of Edgar Sawtelle,David Wroblewski,3.65,103399,566.0,"Fiction, Book Club, Animals",2008.0,https://www.goodreads.com/book/show/2731276-the-story-of-edgar-sawtelle,11.546360241056465,6.340359303727752,2.8903717578961645,Fiction  Book Club  Animals
The Bridges of Madison County,Robert James Waller,3.71,103032,182.0,"Fiction, Romance, Classics",1992.0,https://www.goodreads.com/book/show/83674.The_Bridges_of_Madison_County,11.5428046042479,5.209486152841421,3.5263605246161616,Fiction  Romance  Classics
Glass Houses,Rachel Caine,3.92,102763,239.0,"Vampires, Young Adult, Fantasy",2006.0,https://www.goodreads.com/book/show/27266.Glass_Houses,11.540190376118241,5.480638923341991,2.995732273553991,Vampires  Young Adult  Fantasy
A Voice in the Wind,Francine Rivers,4.57,102588,520.0,"Christian Fiction, Historical Fiction, Christian",1993.0,https://www.goodreads.com/book/show/95617.A_Voice_in_the_Wind,11.538485993495504,6.255750041753367,3.4965075614664802,Christian Fiction  Historical Fiction  Christian
The House of Mirth,Edith Wharton,3.97,102527,351.0,"Classics, Fiction, Historical Fiction",1905.0,https://www.goodreads.com/book/show/17728.The_House_of_Mirth,11.537891210987976,5.863631175598097,4.795790545596741,Classics  Fiction  Historical Fiction
Starsight,Brandon Sanderson,4.35,102435,461.0,"Science Fiction, Young Adult, Fantasy",2019.0,https://www.goodreads.com/book/show/42769202-starsight,11.536993492303928,6.135564891081739,1.9459101490553132,Science Fiction  Young Adult  Fantasy
Native Son,Richard Wright,4.04,102360,504.0,"Fiction, Classics, Historical Fiction",1940.0,https://www.goodreads.com/book/show/15622.Native_Son,11.536261059667192,6.22455842927536,4.454347296253507,Fiction  Classics  Historical Fiction
Lullaby,Chuck Palahniuk,3.74,102032,260.0,"Fiction, Horror, Contemporary",2002.0,https://www.goodreads.com/book/show/22206.Lullaby,11.533051569353818,5.564520407322694,3.1780538303479458,Fiction  Horror  Contemporary
Switched,Amanda Hocking,3.87,101952,216.0,"Fantasy, Young Adult, Paranormal",2010.0,https://www.goodreads.com/book/show/12180581-switched,11.532267201758968,5.37989735354046,2.772588722239781,Fantasy  Young Adult  Paranormal
Travels with Charley: In Search of America,John Steinbeck,4.08,101850,214.0,"Nonfiction, Travel, Classics",1961.0,https://www.goodreads.com/book/show/5306.Travels_with_Charley,11.531266239967087,5.3706380281276624,4.174387269895637,Nonfiction  Travel  Classics
Vow of Thieves,Mary E. Pearson,4.31,101847,480.0,"Romance, Fantasy, Young Adult",2019.0,https://www.goodreads.com/book/show/34196663-vow-of-thieves,11.53123678474148,6.175867270105761,1.9459101490553132,Romance  Fantasy  Young Adult
A Storm of Swords 2: Blood and Gold,George R.R. Martin,4.55,101828,639.0,"Fantasy, Fiction, Epic Fantasy",2000.0,https://www.goodreads.com/book/show/147915.A_Storm_of_Swords_2,11.531050214828776,6.461468176353717,3.258096538021482,Fantasy  Fiction  Epic Fantasy
Old Yeller,Fred Gipson,4.1,101703,132.0,"Classics, Fiction, Young Adult",1956.0,https://www.goodreads.com/book/show/130580.Old_Yeller,11.52982191262996,4.890349128221754,4.248495242049359,Classics  Fiction  Young Adult
The Evolution of Mara Dyer,Michelle Hodkin,4.24,101681,545.0,"Young Adult, Fantasy, Paranormal",2012.0,https://www.goodreads.com/book/show/13643567-the-evolution-of-mara-dyer,11.529605575221426,6.302618975744905,2.6390573296152584,Young Adult  Fantasy  Paranormal
Ishmael,Daniel Quinn,4.01,101659,338.0,"Fiction, Philosophy, Spirituality",1992.0,https://www.goodreads.com/book/show/40611328-ishmael,11.529389191000893,5.82600010738045,3.5263605246161616,Fiction  Philosophy  Spirituality
"Tinker, Tailor, Soldier, Spy",John Le Carré,4.06,101132,381.0,"Fiction, Mystery, Thriller",1974.0,https://www.goodreads.com/book/show/10073506-tinker-tailor-soldier-spy,11.524191761244122,5.945420608606575,3.9512437185814275,Fiction  Mystery  Thriller
Mother Night,Kurt Vonnegut Jr.,4.23,101101,282.0,"Fiction, Classics, Historical Fiction",1961.0,https://www.goodreads.com/book/show/9592.Mother_Night,11.523885187206563,5.645446897643238,4.174387269895637,Fiction  Classics  Historical Fiction
The Thief Lord,Cornelia Funke,3.99,100782,350.0,"Fantasy, Young Adult, Fiction",2000.0,https://www.goodreads.com/book/show/113304.The_Thief_Lord,11.520724969602611,5.860786223465865,3.258096538021482,Fantasy  Young Adult  Fiction
Exodus,Leon Uris,4.34,100697,599.0,"Historical Fiction, Fiction, Classics",1960.0,https://www.goodreads.com/book/show/42697.Exodus,11.519881217536234,6.396929655216146,4.189654742026425,Historical Fiction  Fiction  Classics
The Diviners,Libba Bray,3.94,100630,578.0,"Fantasy, Young Adult, Historical Fiction",2012.0,https://www.goodreads.com/book/show/7728889-the-diviners,11.519215640272419,6.361302477572996,2.6390573296152584,Fantasy  Young Adult  Historical Fiction
